ticker,chart_symbol,former_symbols,windows,n_windows,start,end,days,mktcap_bucket,best_rank,num_flagpoles,hh_dates,resistances,latest_resistance,is_valid_flag,notes
MNTA^20,MNTA,,1M+3M+6M,3,2019-12-30,2020-03-02,63,mid,2.0,5.0,2019-12-26; 2020-01-15; 2020-02-11; 2020-02-21; 2020-04-09,20.94; 31.9; 32.37; 34.83; 30.18,30.18,,
MNTA^20,MNTA,,6M,1,2020-04-21,2020-06-22,62,mid,3.0,5.0,2020-04-20; 2020-05-11; 2020-05-26; 2020-06-16; 2020-06-23,34.63; 35.13; 35.12; 37.99; 39.88,39.88,,
MNTN,MNTN,,1M,1,2025-07-23,2025-08-06,14,mid,3.0,3.0,2025-07-21; 2025-07-28; 2025-08-06,29.99; 30.3; 32.0,32.0,,
MNTN,MNTN,,1M,1,2026-08-19,2026-08-24,5,small,6.0,1.0,2026-08-18,13.2999,13.2999,,
MNTS,MNTS,,1M,1,2022-04-07,2022-04-19,12,small,4.0,1.0,2022-04-07,59226.3,59226.3,,
MNTS,MNTS,,1M+3M,2,2026-05-26,2026-06-15,20,small,4.0,1.0,2026-05-27,22.2,22.2,,
MNTV^23,MNTV,,1M,1,2022-10-28,2022-11-14,17,small,12.0,2.0,2022-10-26; 2022-11-15,8.149; 8.79,8.79,,
MOBI.2^16,MOBI,,1M+3M,2,2011-04-26,2011-05-10,14,small,2.0,1.0,2011-04-28,23.25,23.25,,
MOBI.2^16,MOBI,,1M+3M+6M,3,2014-03-18,2014-04-01,14,small,1.0,1.0,2014-03-17,12.69,12.69,,
MOBI.2^16,MOBI,,1M+3M+6M,3,2014-09-18,2014-09-29,11,small,13.0,3.0,2014-09-17; 2014-10-31; 2014-11-11,10.56; 7.55; 7.75,7.75,,
MOBX,MOBX,,1M,1,2026-03-09,2026-03-13,4,small,7.0,1.0,2026-03-06,13.3,13.3,,
MOD,MOD,,1M+3M+6M,3,2023-08-17,2023-08-18,1,mid,3.0,1.0,2023-09-01,49.6,49.6,,
MOD,MOD,,1M+3M+6M,3,2023-10-18,2023-10-20,2,mid,4.0,1.0,2023-11-22,52.7,52.7,,
MOD,MOD,,1M+3M,2,2026-02-11,2026-03-03,20,large_plus,1.0,4.0,2026-02-11; 2026-02-25; 2026-03-25; 2026-04-14,235.02; 243.7999; 235.76; 260.01,260.01,,
MOD,MOD,,1M+3M+6M,3,2026-04-13,2026-05-04,21,large_plus,5.0,3.0,2026-04-14; 2026-05-07; 2026-05-26,260.01; 287.3; 323.25,323.25,,
MOH,MOH,,6M,1,2018-12-17,2018-12-18,1,mid,8.0,1.0,2018-12-13,144.25,144.25,,
MOH,MOH,,1M+3M+6M,3,2025-04-21,2025-04-22,1,large_plus,7.0,1.0,2025-05-12,333.0,333.0,,
MOMO,MOMO,,1M+3M+6M,3,2015-05-20,2015-07-07,48,small,1.0,4.0,2015-05-27; 2015-06-23; 2015-07-23; 2015-08-05,19.89; 17.8; 16.65; 17.0,17.0,,
MOMO,MOMO,,1M+6M,2,2016-03-11,2016-03-22,11,mid,7.0,1.0,2016-04-08,16.74,16.74,,
MOMO,MOMO,,1M+3M+6M,3,2016-08-24,2016-11-07,75,mid,1.0,4.0,2016-09-02; 2016-10-05; 2016-10-25; 2016-11-08,25.62; 26.24; 27.0; 28.44,28.44,,
MOMO,MOMO,,1M+3M+6M,3,2017-03-20,2017-04-07,18,mid,1.0,4.0,2017-03-20; 2017-03-30; 2017-04-12; 2017-05-02,35.76; 36.18; 39.25; 40.43,40.43,,
MOMO,MOMO,,1M+3M+6M,3,2017-05-23,2017-06-01,9,mid,2.0,1.0,2017-05-22,45.95,45.95,,
MOMO,MOMO,,1M+3M+6M,3,2018-03-01,2018-04-04,34,mid,2.0,3.0,2018-03-08; 2018-03-21; 2018-05-08,37.98; 40.45; 39.2,39.2,,
MOMO,MOMO,,1M+3M+6M,3,2018-09-10,2018-09-12,2,mid,7.0,1.0,2018-09-19,49.38,49.38,,
MOMO,MOMO,,1M+3M+6M,3,2022-12-08,2023-02-14,68,small,3.0,3.0,2022-12-09; 2023-01-17; 2023-01-26,9.49; 10.97; 11.54,11.54,,
MOMO,MOMO,,6M,1,2023-05-18,2023-05-26,8,small,13.0,1.0,2023-06-15,10.17,10.17,,
MON.1^18,MON,,1M+3M+6M,3,2008-01-16,2008-01-22,6,large_plus,1.0,3.0,2008-01-15; 2008-02-12; 2008-02-26,129.28; 119.95; 123.8,123.8,,
MON.1^18,MON,,1M+3M+6M,3,2008-04-29,2008-04-30,1,large_plus,7.0,1.0,2008-06-09,140.84,140.84,,
MON.1^18,MON,,1M+3M+6M,3,2009-01-20,2009-01-27,7,large_plus,3.0,1.0,2009-02-09,85.77,85.77,,
MORF^24,MORF,,1M+3M,2,2021-03-01,2021-03-24,23,small,2.0,2.0,2021-03-01; 2021-04-01,93.0; 66.8,66.8,,
MORF^24,MORF,,1M+3M+6M,3,2023-02-17,2023-03-21,32,small,5.0,2.0,2023-02-23; 2023-03-09,44.66; 49.24,49.24,,
MORF^24,MORF,,1M+3M+6M,3,2023-05-02,2023-05-16,14,small,2.0,3.0,2023-05-10; 2023-05-23; 2023-06-12,59.54; 60.23; 63.0825,63.0825,,
MORF^24,MORF,,1M,1,2024-02-08,2024-02-12,4,small,14.0,1.0,2024-02-12,41.47,41.47,,
MORF^24,MORF,,6M,1,2024-06-28,2024-07-03,5,small,9.0,2.0,2024-06-28; 2024-08-02,34.7; 56.92,56.92,,
MORN,MORN,,1M+3M+6M,3,2007-08-13,2007-08-23,10,mid,1.0,2.0,2007-08-31; 2007-09-27,65.0; 65.44,65.44,,
MOR^24,MOR,,1M+3M+6M,3,2023-12-21,2024-02-20,61,small,1.0,4.0,2024-01-17; 2024-01-26; 2024-02-05; 2024-03-12,11.46; 11.72; 17.87; 18.305,18.305,,
MOS,MOS,,1M+3M+6M,3,2007-08-30,2007-09-05,6,large_plus,1.0,2.0,2007-09-06; 2007-10-01,44.75; 54.99,54.99,,
MOS,MOS,,1M+3M+6M,3,2007-10-22,2008-03-11,141,large_plus,1.0,8.0,2007-10-19; 2007-10-29; 2007-12-14; 2007-12-28; 2008-01-14; 2008-02-05; 2008-02-26; 2008-04-22,64.442; 71.79; 86.96; 97.6; 110.2; 100.9; 119.78; 143.32,143.32,,
MOS,MOS,,1M+3M+6M,3,2009-01-02,2009-06-03,152,large_plus,2.0,8.0,2009-01-07; 2009-01-28; 2009-02-09; 2009-03-11; 2009-03-27; 2009-04-09; 2009-05-06; 2009-05-20,41.15; 38.79; 48.68; 45.85; 49.78; 46.73; 47.34; 59.34,59.34,,
MOS,MOS,,1M+3M+6M,3,2021-02-24,2021-03-23,27,large_plus,7.0,4.0,2021-02-24; 2021-03-18; 2021-04-16; 2021-04-29,33.23; 35.2008; 34.07; 36.79,36.79,,
MOS,MOS,,1M+3M+6M,3,2022-03-01,2022-04-27,57,large_plus,1.0,3.0,2022-03-07; 2022-03-25; 2022-04-18,64.7116; 71.5; 79.28,79.28,,
MOVE.1^14,MOVE,,1M+3M+6M,3,2014-08-01,2014-08-04,3,small,2.0,2.0,2014-08-11; 2014-08-22,1677.84; 1794.915,1794.915,,
MP,MP,,3M,1,2021-03-02,2021-03-05,3,mid,10.0,1.0,2021-03-02,51.77,51.77,,
MP,MP,,1M+3M+6M,3,2021-07-15,2021-08-17,33,mid,9.0,5.0,2021-07-29; 2021-08-06; 2021-08-30; 2021-09-07; 2021-09-13,39.04; 40.68; 34.09; 35.59; 35.98,35.98,,
MP,MP,,1M+3M+6M,3,2021-11-12,2022-01-20,69,mid,2.0,5.0,2021-11-12; 2021-12-09; 2022-01-05; 2022-02-16; 2022-02-28,46.71; 50.08; 53.03; 44.1; 47.3,47.3,,
MP,MP,,1M+6M,2,2022-03-24,2022-04-11,18,mid,2.0,2.0,2022-03-25; 2022-03-30,57.45; 60.19,60.19,,
MP,MP,,6M,1,2023-03-02,2023-03-03,1,mid,15.0,2.0,2023-03-01; 2023-04-03,36.67; 28.75,28.75,,
MP,MP,,1M+3M+6M,3,2025-02-19,2025-03-24,33,mid,5.0,3.0,2025-03-06; 2025-03-19; 2025-04-15,25.77; 27.2875; 29.72,29.72,,
MP,MP,,1M+3M+6M,3,2025-06-16,2025-08-27,72,mid,1.0,4.0,2025-06-18; 2025-07-21; 2025-08-11; 2025-09-25,39.1; 65.05; 82.5; 82.23,82.23,,
MP,MP,,1M+3M+6M,3,2025-10-10,2025-10-27,17,large_plus,8.0,3.0,2025-10-14; 2025-11-19; 2025-12-05,100.2505; 66.2; 63.89,63.89,,
MP,MP,,1M,1,2026-08-21,2026-08-28,7,large_plus,3.0,1.0,2026-08-26,62.47,62.47,,
MPC,MPC,,1M+3M,2,2011-10-31,2011-11-17,17,large_plus,1.0,2.0,2011-11-03; 2011-12-05,19.775; 17.725,17.725,,
MPC,MPC,,1M,1,2020-05-04,2020-06-02,29,large_plus,4.0,5.0,2020-04-30; 2020-05-05; 2020-05-27; 2020-06-08; 2020-06-19,33.91; 34.4; 37.94; 44.12; 41.8,41.8,,
MPC,MPC,,3M,1,2020-06-18,2020-06-22,4,large_plus,11.0,2.0,2020-06-19; 2020-08-03,41.8; 40.04,40.04,,
MPG.3^13,MPG,,1M+3M,2,2009-10-19,2009-10-28,9,small,1.0,3.0,2009-10-15; 2009-11-04; 2009-11-16,3.24; 2.25; 2.43,2.43,,
MPG.3^13,MPG,,1M+3M+6M,3,2010-03-30,2010-04-29,30,small,2.0,1.0,2010-04-09,4.6,4.6,,
MPLT,MPLT,,6M,1,2026-07-09,2026-07-24,15,small,4.0,2.0,2026-07-10; 2026-08-27,40.43; 13.24,13.24,,
MPLX,MPLX,,1M+3M+6M,3,2014-11-10,2014-11-18,8,mid,4.0,1.0,2014-11-07,73.0,73.0,,
MPLX,MPLX,,1M+3M+6M,3,2015-01-13,2015-01-15,2,mid,7.0,1.0,2015-01-28,85.57,85.57,,
MPLX,MPLX,,1M,1,2016-03-14,2016-03-16,2,mid,6.0,3.0,2016-03-17; 2016-04-12; 2016-04-25,30.87; 31.115; 33.77,33.77,,
MPLX,MPLX,,1M,1,2020-04-28,2020-05-22,24,large_plus,3.0,3.0,2020-04-30; 2020-05-21; 2020-06-08,20.07; 20.42; 21.93,21.93,,
MPT,MPT,,1M+3M+6M,3,2024-02-29,2024-06-04,96,mid,3.0,4.0,2024-04-15; 2024-05-14; 2024-06-05; 2024-07-17,5.31; 6.54; 5.65; 4.95,4.95,,
MPT,MPT,,6M,1,2024-08-02,2024-08-07,5,mid,7.0,3.0,2024-08-15; 2024-09-09; 2024-09-17,5.01; 5.09; 6.55,6.55,,
MPT,MPT,,1M+3M+6M,3,2024-09-18,2024-10-01,13,mid,3.0,2.0,2024-09-17; 2024-11-08,6.55; 4.9893,4.9893,,
MPT,MPT,,1M,1,2025-01-27,2025-02-11,15,mid,7.0,5.0,2025-01-27; 2025-01-30; 2025-03-03; 2025-03-13; 2025-03-25,4.89; 4.93; 6.0; 6.11; 6.34,6.34,,
MPU,MPU,,1M+3M+6M,3,2021-08-16,2021-09-24,39,small,1.0,3.0,2021-08-13; 2021-09-29; 2021-11-02,39.98; 66.71; 51.5,51.5,,
MPWR,MPWR,,6M,1,2008-08-12,2008-08-22,10,small,7.0,2.0,2008-08-11; 2008-09-02,29.07; 25.22,25.22,,
MPWR,MPWR,,6M,1,2020-11-10,2020-11-17,7,large_plus,13.0,3.0,2020-11-06; 2020-12-04; 2020-12-28,358.68; 333.59; 365.03,365.03,,
MPWR,MPWR,,1M+3M+6M,3,2022-02-28,2022-04-08,39,large_plus,8.0,2.0,2022-03-29; 2022-05-04,514.7; 482.29,482.29,,
MPWR,MPWR,,1M+3M+6M,3,2022-06-02,2022-06-16,14,large_plus,5.0,3.0,2022-06-07; 2022-06-28; 2022-07-21,476.1725; 428.59; 457.98,457.98,,
MQ,MQ,,1M+3M,2,2021-09-20,2021-09-24,4,large_plus,6.0,2.0,2021-10-20; 2021-10-27,111.12; 151.6,151.6,,
MQ,MQ,,1M,1,2022-06-08,2022-06-13,5,mid,8.0,2.0,2022-06-06; 2022-07-22,48.22; 37.9424,37.9424,,
MQ,MQ,,1M,1,2023-05-15,2023-05-24,9,mid,14.0,4.0,2023-05-15; 2023-05-25; 2023-06-07; 2023-06-20,19.04; 19.56; 19.96; 21.32,21.32,,
MQ,MQ,,1M+3M+6M,3,2023-08-11,2023-08-29,18,mid,4.0,1.0,2023-09-14,26.92,26.92,,
MQ,MQ,,3M,1,2025-03-07,2025-03-12,5,mid,13.0,1.0,2025-03-19,18.96,18.96,,
MR.1^16,MR,,1M,1,2006-11-27,2006-11-30,3,small,10.0,2.0,2006-11-22; 2006-12-12,24.72; 27.2,27.2,,
MR.1^16,MR,,1M+3M,2,2007-03-01,2007-03-07,6,small,13.0,1.0,2007-04-09,25.38,25.38,,
MR.1^16,MR,,1M+3M+6M,3,2007-06-14,2007-06-20,6,small,2.0,3.0,2007-06-20; 2007-07-12; 2007-07-31,31.86; 32.42; 32.1,32.1,,
MR.1^16,MR,,3M,1,2007-08-13,2007-08-17,4,mid,6.0,1.0,2007-09-05,38.1,38.1,,
MR.1^16,MR,,1M+3M+6M,3,2007-12-13,2007-12-21,8,mid,3.0,1.0,2007-12-11,45.1,45.1,,
MR.1^16,MR,,6M,1,2008-08-07,2008-08-18,11,mid,8.0,3.0,2008-08-06; 2008-08-22; 2008-09-19,44.41; 41.65; 38.2,38.2,,
MR.1^16,MR,,1M,1,2009-02-05,2009-02-11,6,small,3.0,2.0,2009-02-10; 2009-03-16,24.99; 20.99,20.99,,
MRAM,MRAM,,1M+3M+6M,3,2021-11-12,2021-12-09,27,small,3.0,3.0,2021-11-17; 2021-11-30; 2022-01-04,13.98; 14.36; 13.2848,13.2848,,
MRAM,MRAM,,1M+3M+6M,3,2026-04-30,2026-05-28,28,small,1.0,2.0,2026-05-01; 2026-05-13,22.69; 51.5,51.5,,
MRC^25,MRC,,1M+6M,2,2016-03-04,2016-03-14,10,small,13.0,2.0,2016-03-11; 2016-04-22,15.14; 14.46,14.46,,
MRC^25,MRC,,3M,1,2022-03-21,2022-04-05,15,small,13.0,2.0,2022-03-17; 2022-04-20,12.49; 13.445,13.445,,
MRD^16,MRD,,1M+3M+6M,3,2015-02-02,2015-03-13,39,mid,6.0,4.0,2015-02-03; 2015-02-25; 2015-04-08; 2015-04-20,20.96; 21.57; 18.5; 20.17,20.17,,
MRD^16,MRD,,1M+3M+6M,3,2015-08-24,2015-09-11,18,mid,1.0,1.0,2015-09-09,20.55,20.55,,
MRD^16,MRD,,1M+3M+6M,3,2016-05-03,2016-05-31,28,mid,2.0,3.0,2016-05-26; 2016-06-21; 2016-07-12,16.27; 17.3; 16.89,16.89,,
MREO,MREO,,1M+3M,2,2022-06-22,2022-07-29,37,small,2.0,2.0,2022-06-21; 2022-07-15,1.85; 1.83,1.83,,
MRINQ^25,MRINQ,MRIN,1M+3M+6M,3,2018-12-24,2018-12-28,4,small,1.0,1.0,2019-01-17,44.4,44.4,,
MRINQ^25,MRINQ,MRIN,1M+3M+6M,3,2021-07-06,2021-07-20,14,small,1.0,2.0,2021-07-06; 2021-08-27,163.56; 46.8,46.8,,
MRINQ^25,MRINQ,MRIN,1M+3M+6M,3,2021-09-24,2021-10-13,19,small,2.0,2.0,2021-09-24; 2021-11-05,68.52; 48.72,48.72,,
MRLN,MRLN,,1M,1,2026-04-16,2026-04-17,1,small,3.0,1.0,2026-04-16,17.0,17.0,,
MRM,MRM,,1M,1,2021-09-27,2021-10-01,4,small,12.0,1.0,2021-09-23,18.45,18.45,,
MRNA,MRNA,,1M+3M,2,2019-02-08,2019-05-15,96,mid,1.0,5.0,2019-02-19; 2019-02-26; 2019-04-08; 2019-04-26; 2019-05-03,21.513; 24.4; 29.79; 27.3; 28.95,28.95,,
MRNA,MRNA,,1M+3M+6M,3,2019-09-04,2019-10-02,28,mid,2.0,2.0,2019-09-23; 2019-10-30,18.48; 17.24,17.24,,
MRNA,MRNA,,1M+3M+6M,3,2019-12-06,2019-12-11,5,mid,10.0,2.0,2019-12-05; 2020-01-22,21.5; 23.2,23.2,,
MRNA,MRNA,,1M+3M+6M,3,2020-01-28,2020-08-04,189,mid,1.0,7.0,2020-02-27; 2020-03-19; 2020-04-03; 2020-04-21; 2020-05-18; 2020-06-15; 2020-07-17,36.0; 34.98; 35.66; 56.38; 87.0; 66.98; 95.21,95.21,,
MRNA,MRNA,,1M+3M+6M,3,2020-11-17,2020-12-22,35,large_plus,1.0,3.0,2020-11-16; 2020-12-01; 2021-01-29,103.2; 178.5; 185.98,185.98,,
MRNA,MRNA,,1M+3M+6M,3,2021-02-03,2021-02-24,21,large_plus,6.0,1.0,2021-02-08,189.26,189.26,,
MRNA,MRNA,,1M+3M+6M,3,2021-04-22,2021-09-28,159,large_plus,1.0,7.0,2021-06-07; 2021-06-30; 2021-07-26; 2021-08-10; 2021-09-10; 2021-09-23; 2021-10-26,227.71; 245.7; 362.0; 497.49; 464.85; 458.5; 356.77,356.77,,
MRNA,MRNA,,1M+3M+6M,3,2022-07-05,2022-08-18,44,large_plus,3.0,2.0,2022-07-08; 2022-08-04,180.73; 197.44,197.44,,
MRNA,MRNA,,1M+3M+6M,3,2022-10-28,2023-01-04,68,large_plus,1.0,6.0,2022-11-01; 2022-11-16; 2022-12-01; 2022-12-14; 2023-01-10; 2023-01-18,158.88; 188.65; 185.9; 217.25; 189.81; 207.51,207.51,,
MRNA,MRNA,,1M+3M+6M,3,2023-12-18,2024-01-22,35,large_plus,1.0,3.0,2023-12-14; 2024-01-08; 2024-02-22,94.93; 115.97; 101.73,101.73,,
MRNA,MRNA,,1M+3M+6M,3,2024-05-28,2024-06-12,15,large_plus,1.0,2.0,2024-05-24; 2024-06-06,170.47; 158.82,158.82,,
MRNA,MRNA,,1M+3M+6M,3,2025-06-09,2025-06-10,1,large_plus,8.0,2.0,2025-07-10; 2025-07-23,34.39; 35.59,35.59,,
MRNA,MRNA,,1M+3M+6M,3,2025-12-23,2026-03-23,90,large_plus,1.0,5.0,2025-12-22; 2026-01-07; 2026-01-22; 2026-02-23; 2026-03-04,35.9; 37.1; 55.2; 54.02; 59.55,59.55,,
MRNA,MRNA,,1M+3M+6M,3,2026-06-24,2026-09-15,83,large_plus,1.0,2.0,2026-07-06; 2026-08-19,85.6; 176.66,176.66,,
MRNS^25,MRNS,,1M+3M+6M,3,2017-09-28,2018-01-11,105,small,1.0,4.0,2017-10-06; 2017-10-30; 2017-11-10; 2017-12-14,32.876; 26.4; 33.0; 39.48,39.48,,
MRNS^25,MRNS,,1M,1,2020-09-15,2020-10-13,28,small,7.0,3.0,2020-09-15; 2020-11-13; 2020-11-23,16.28; 15.16; 16.3,16.3,,
MRNS^25,MRNS,,3M,1,2020-10-26,2020-10-27,1,small,14.0,3.0,2020-11-13; 2020-11-23; 2020-12-01,15.16; 16.3; 17.14,17.14,,
MRNS^25,MRNS,,1M+3M+6M,3,2023-06-30,2023-07-14,14,small,8.0,2.0,2023-06-29; 2023-08-01,11.13; 11.01,11.01,,
MRO^24,MRO,,1M+3M+6M,3,2015-10-09,2015-11-16,38,large_plus,1.0,2.0,2015-10-09; 2015-11-03,20.44; 20.09,20.09,,
MRO^24,MRO,,1M+3M+6M,3,2016-03-11,2016-05-06,56,mid,3.0,4.0,2016-03-18; 2016-04-12; 2016-04-27; 2016-05-26,11.88; 13.39; 15.145; 13.89,13.89,,
MRO^24,MRO,,1M+3M+6M,3,2016-06-27,2016-07-08,11,large_plus,1.0,1.0,2016-07-01,15.835,15.835,,
MRO^24,MRO,,1M,1,2020-04-30,2020-05-04,4,mid,12.0,2.0,2020-04-30; 2020-06-08,6.34; 8.48,8.48,,
MRO^24,MRO,,1M+3M+6M,3,2021-02-26,2021-03-12,14,mid,1.0,3.0,2021-02-24; 2021-03-05; 2021-04-01,12.3; 13.29; 11.91,11.91,,
MRO^24,MRO,,3M+6M,2,2022-03-08,2022-03-17,9,large_plus,3.0,3.0,2022-03-08; 2022-03-25; 2022-04-04,25.7; 26.215; 26.4,26.4,,
MRO^24,MRO,,1M+3M+6M,3,2022-05-11,2022-06-16,36,large_plus,2.0,1.0,2022-05-31,33.235,33.235,,
MRSH,MRSH,,1M+3M+6M,3,2008-01-25,2008-02-06,12,large_plus,2.0,1.0,2008-02-27,26.75,26.75,,
MRSH,MRSH,,3M+6M,2,2008-09-23,2008-09-29,6,large_plus,1.0,2.0,2008-09-19; 2008-11-04,36.82; 30.0,30.0,,
MRSN^26,MRSN,,1M+3M+6M,3,2020-04-21,2020-07-17,87,small,2.0,6.0,2020-04-29; 2020-05-12; 2020-05-18; 2020-05-29; 2020-06-30; 2020-07-08,260.5; 264.0; 267.75; 585.0; 601.75; 624.25,624.25,,
MRSN^26,MRSN,,6M,1,2020-09-21,2020-09-25,4,small,12.0,1.0,2020-11-05,617.2475,617.2475,,
MRSN^26,MRSN,,1M+3M+6M,3,2022-08-12,2022-09-15,34,small,4.0,4.0,2022-08-15; 2022-08-25; 2022-09-08; 2022-10-05,200.75; 206.75; 208.4475; 202.0,202.0,,
MRSN^26,MRSN,,1M+3M,2,2023-05-05,2023-06-14,40,small,4.0,3.0,2023-05-10; 2023-06-12; 2023-07-26,209.75; 240.5; 98.25,98.25,,
MRSN^26,MRSN,,3M+6M,2,2024-03-08,2024-03-21,13,small,3.0,1.0,2024-03-11,157.0025,157.0025,,
MRTX^24,MRTX,,1M+3M+6M,3,2015-09-16,2015-10-19,33,small,1.0,4.0,2015-09-15; 2015-10-19; 2015-11-02; 2015-11-12,52.0; 38.56; 39.99; 43.2,43.2,,
MRTX^24,MRTX,,1M+3M+6M,3,2017-09-18,2017-10-26,38,small,1.0,4.0,2017-09-15; 2017-10-05; 2017-10-20; 2017-11-16,12.4; 15.4; 16.5; 19.25,19.25,,
MRTX^24,MRTX,,1M+3M+6M,3,2018-01-25,2018-03-28,62,small,1.0,6.0,2018-01-24; 2018-02-08; 2018-03-12; 2018-04-18; 2018-04-27; 2018-05-03,28.0; 30.5; 37.62; 32.8; 33.5; 35.4,35.4,,
MRTX^24,MRTX,,1M+3M+6M,3,2018-05-08,2018-08-15,99,small,3.0,6.0,2018-05-15; 2018-05-29; 2018-06-21; 2018-07-05; 2018-07-31; 2018-09-21,37.5; 46.2; 53.5; 54.6368; 65.345; 61.7,61.7,,
MRTX^24,MRTX,,1M+3M+6M,3,2018-12-03,2019-04-03,121,small,1.0,4.0,2019-01-16; 2019-02-15; 2019-03-18; 2019-05-08,67.13; 76.0; 80.0; 71.59,71.59,,
MRTX^24,MRTX,,1M+3M+6M,3,2019-05-24,2019-06-14,21,mid,1.0,4.0,2019-05-22; 2019-06-05; 2019-06-20; 2019-07-03,78.14; 101.0; 106.31; 109.64,109.64,,
MRTX^24,MRTX,,1M+3M+6M,3,2019-11-05,2019-11-22,17,mid,1.0,3.0,2019-11-12; 2019-12-06; 2020-01-02,106.43; 109.74; 132.59,132.59,,
MRTX^24,MRTX,,1M+3M+6M,3,2020-01-02,2020-01-09,7,mid,7.0,1.0,2020-02-19,99.34,99.34,,
MRTX^24,MRTX,,1M+3M+6M,3,2020-10-27,2020-11-17,21,mid,2.0,3.0,2020-11-04; 2020-12-01; 2020-12-14,240.58; 244.02; 249.42,249.42,,
MRTX^24,MRTX,,3M,1,2021-10-01,2021-10-04,3,mid,16.0,2.0,2021-10-13; 2021-10-25,182.29; 195.99,195.99,,
MRTX^24,MRTX,,1M,1,2022-06-29,2022-07-07,8,mid,1.0,3.0,2022-06-27; 2022-07-06; 2022-08-08,70.55; 74.22; 95.69,95.69,,
MRTX^24,MRTX,,1M+3M+6M,3,2022-11-23,2022-12-05,12,mid,3.0,1.0,2022-11-28,101.3,101.3,,
MRTX^24,MRTX,,1M+3M+6M,3,2023-08-25,2023-10-18,54,mid,1.0,2.0,2023-10-06; 2023-11-24,64.41; 57.0,57.0,,
MRUS^25,MRUS,,3M,1,2023-04-21,2023-05-01,10,small,10.0,2.0,2023-05-18; 2023-06-05,22.705; 23.34,23.34,,
MRUS^25,MRUS,,1M,1,2024-01-19,2024-01-22,3,small,12.0,3.0,2024-01-22; 2024-01-31; 2024-03-01,35.78; 36.97; 52.035,52.035,,
MRUS^25,MRUS,,1M+3M+6M,3,2024-05-31,2024-07-03,33,mid,3.0,2.0,2024-06-12; 2024-06-28,59.66; 61.28,61.28,,
MRUS^25,MRUS,,1M+3M+6M,3,2025-05-29,2025-06-13,15,mid,12.0,2.0,2025-05-27; 2025-06-03,57.6572; 62.98,62.98,,
MRVI,MRVI,,1M+3M+6M,3,2021-05-11,2021-05-27,16,large_plus,3.0,2.0,2021-05-18; 2021-06-14,41.0; 45.79,45.79,,
MRVI,MRVI,,1M+3M+6M,3,2021-08-11,2021-09-08,28,large_plus,2.0,2.0,2021-08-23; 2021-09-23,63.55; 50.18,50.18,,
MRVI,MRVI,,1M,1,2022-02-28,2022-03-22,22,mid,3.0,2.0,2022-03-01; 2022-03-18,40.28; 41.82,41.82,,
MRVI,MRVI,,1M,1,2023-03-03,2023-03-14,11,mid,16.0,1.0,2023-04-21,14.5776,14.5776,,
MRVI,MRVI,,1M+3M+6M,3,2024-03-22,2024-04-05,14,small,6.0,3.0,2024-03-25; 2024-04-04; 2024-05-03,8.87; 8.92; 9.1347,9.1347,,
MRVI,MRVI,,1M+6M,2,2024-05-23,2024-05-31,8,mid,6.0,1.0,2024-06-28,7.38,7.38,,
MRVI,MRVI,,1M+6M,2,2024-07-26,2024-08-30,35,mid,4.0,3.0,2024-07-31; 2024-08-16; 2024-09-06,10.03; 9.95; 9.6,9.6,,
MRVI,MRVI,,3M+6M,2,2026-07-24,2026-09-10,48,small,5.0,1.0,2026-08-26,9.42,9.42,,
MRVL,MRVL,,1M+3M+6M,3,2006-09-21,2006-10-03,12,large_plus,1.0,1.0,2006-11-15,20.16,20.16,,
MRVL,MRVL,,1M+3M+6M,3,2009-03-10,2009-06-24,106,mid,4.0,9.0,2009-03-13; 2009-03-25; 2009-04-03; 2009-04-14; 2009-05-04; 2009-06-01; 2009-06-09; 2009-07-22; 2009-08-04,9.14; 9.69; 10.19; 10.76; 11.93; 12.22; 12.94; 14.08; 14.47,14.47,,
MRVL,MRVL,,1M+3M+6M,3,2021-12-16,2021-12-21,5,large_plus,1.0,1.0,2022-01-04,91.783,91.783,,
MRVL,MRVL,,1M+3M+6M,3,2022-12-05,2022-12-07,2,large_plus,9.0,2.0,2022-12-01; 2023-01-18,47.34; 41.91,41.91,,
MRVL,MRVL,,1M+3M+6M,3,2023-06-06,2023-06-15,9,large_plus,4.0,2.0,2023-07-13; 2023-07-19,65.49; 66.81,66.81,,
MRVL,MRVL,,1M+3M+6M,3,2024-12-18,2024-12-23,5,large_plus,6.0,3.0,2024-12-16; 2025-01-06; 2025-01-23,126.15; 123.41; 127.48,127.48,,
MRVL,MRVL,,1M+3M+6M,3,2026-03-18,2026-03-30,12,large_plus,5.0,3.0,2026-03-26; 2026-04-24; 2026-05-06,100.6525; 170.84; 175.8,175.8,,
MRVL,MRVL,,1M+3M+6M,3,2026-05-07,2026-07-01,55,large_plus,1.0,6.0,2026-05-14; 2026-05-27; 2026-06-03; 2026-06-18; 2026-08-04; 2026-08-10,192.15; 218.2599; 324.2; 329.88; 222.67; 230.1,230.1,,
MRVL,MRVL,,1M+3M+6M,3,2026-08-26,2026-09-03,8,large_plus,1.0,1.0,2026-08-27,254.6,254.6,,
MRX,MRX,,1M+3M+6M,3,2025-04-11,2025-04-28,17,mid,6.0,2.0,2025-04-09; 2025-05-13,40.96; 49.34,49.34,,
MRX.3^12,MRX,,3M,1,2009-01-21,2009-01-23,2,small,14.0,1.0,2009-01-28,15.59,15.59,,
