date,ticker,adr14,adv30,mktcap,ret_1m,ret_3m,ret_6m,sma10_rising_diff,sma20_rising_diff
2005-01-03,STRN.1^15,14.77,464467.77,38.18,0.07,0.98,1.39,1.19,-0.47
2005-01-03,DEZ.1^06,6.15,367172.14,97.56,0.03,0.45,,0.11,0.06
2005-01-03,SEGU^06,5.43,177012.59,62.59,0.29,0.55,0.7,1.0,0.43
2005-01-03,GLCH^19,2.77,258994.99,143.01,0.02,0.05,-0.04,0.36,0.1
2005-01-03,FC,6.59,116774.83,48.87,0.17,0.3,-0.06,0.22,0.54
2005-01-03,BYFC,1.48,2340.16,18.97,-0.01,0.03,0.09,-0.33,0.3
2005-01-03,CP,1.84,7954435.65,5460.87,0.08,0.35,0.41,2.28,1.85
2005-01-03,LICB^06,0.36,36766.78,58.88,0.12,0.3,-0.02,1.29,4.83
2005-01-03,BESS,6.12,77103.73,12.38,0.24,1.87,8.79,-0.34,-0.44
2005-01-03,SHG,1.33,214098.34,7054.84,0.1,0.22,0.57,3.82,0.57
2005-01-03,TRZ^06,1.84,14270619.76,2874.19,0.14,0.15,0.13,1.4,1.68
2005-01-03,FFBC,2.3,1555152.27,764.67,0.02,0.04,0.03,0.33,0.36
2005-01-03,PVD^14,1.23,246841.3,629.5,0.08,0.07,0.12,1.02,1.9
2005-01-03,GWSV^16,1.7,13855.6,58.25,0.04,0.29,0.46,-0.64,-2.85
2005-01-03,TLTOB^05,0.12,15842.3,16332.44,-0.01,0.05,-0.05,0.7,1.62
2005-01-03,GCTAF^23,1.24,32557.37,3467.03,0.1,-0.02,-0.02,0.91,-0.43
2005-01-03,STLY,2.65,695177.23,283.07,-0.08,-0.03,-0.02,0.02,-0.51
2005-01-03,MSLV^06,5.25,191363.17,109.22,0.12,0.14,-0.09,0.01,0.29
2005-01-03,DPMI^05,0.5,3324972.54,488.12,0.0,0.45,0.5,-0.02,0.19
2005-01-03,GRINY^09,4.9,22472.37,42.07,0.03,0.15,-0.01,-0.08,0.23
2005-01-03,SINT.1^08,3.77,2976289.14,261.06,-0.01,0.19,0.42,1.37,1.85
2005-01-03,SEM.4^05,0.53,10337721.73,1792.67,0.01,0.29,0.34,0.06,0.14
2005-01-03,ATRO,3.79,24618.56,39.58,0.0,0.0,-0.06,-0.13,-0.07
2005-01-03,FBTT,0.18,4386.33,,0.03,0.12,0.27,1.13,0.77
2005-01-03,ESC^14,3.86,181382.7,138.83,0.25,0.47,0.73,1.39,1.6
2005-01-03,EDNE^15,2.39,14782.32,33.09,0.26,0.23,2.37,0.37,0.19
2005-01-03,PMMAF,0.08,116414.04,4383.18,-0.01,0.14,0.09,2.18,-2.89
2005-01-03,WALKQ^18,4.88,20668.92,60.36,0.01,-0.05,0.22,-0.53,0.36
2005-01-03,PDG^06,2.0,40110624.1,7804.06,-0.16,-0.06,0.08,-0.31,-3.2
2005-01-03,RATE.2^09,4.48,1318909.61,217.07,-0.16,0.21,0.64,-1.41,1.16
2005-01-03,AMCC^17,3.62,21487625.29,1297.14,0.12,0.26,-0.05,0.24,0.21
2005-01-03,EPD,1.5,12751270.93,9315.31,0.04,0.08,0.2,0.97,0.5
2005-01-03,DYAX^16,5.3,1057977.72,227.61,-0.08,-0.07,-0.39,0.61,-0.37
2005-01-03,TOMOY^07,3.64,6013704.67,724.85,-0.07,0.28,0.16,0.09,1.07
2005-01-03,PLUG,4.11,3143924.2,447.41,0.01,-0.08,-0.18,0.32,-0.07
2005-01-03,NTAP,2.89,194941069.14,11918.77,0.02,0.34,0.63,-0.55,4.68
2005-01-03,INXI^12,3.07,156148.97,39.39,0.08,0.09,-0.03,0.42,-0.03
2005-01-03,LIPD^13,7.67,260317.06,90.42,-0.23,-0.3,-0.2,-0.58,-0.9
2005-01-03,PWEI^07,6.21,46076.14,30.02,0.0,0.11,0.18,0.02,0.02
2005-01-03,HAYZQ^09,3.72,2837401.99,504.26,0.18,-0.16,-0.37,0.15,1.3
2005-01-03,RCOM.1^05,4.21,704869.01,151.68,0.05,0.19,0.13,0.01,0.52
2005-01-03,AD.1^07,1.61,3341589.18,1098.23,-0.01,0.16,0.11,0.3,1.39
2005-01-03,RHDGF^24,2.59,69988.18,1983.59,0.36,0.52,0.49,0.76,0.88
2005-01-03,DVN,2.12,102580735.38,18915.98,-0.07,0.04,0.09,-0.05,0.19
2005-01-03,NSRGY,1.71,7987773.72,101498.95,0.01,0.14,-0.02,0.64,0.01
2005-01-03,KRB^06,1.53,104036745.81,36017.68,0.06,0.03,0.11,1.4,0.68
2005-01-03,TRYIY,0.0,7675.03,6562.26,0.04,-0.01,-0.03,1.6,-0.41
2005-01-03,3CRCE^06,3.47,21462.47,80.03,-0.1,0.03,0.2,-0.05,-0.23
2005-01-03,OS.1^07,5.1,14807387.92,541.7,0.13,0.17,0.33,3.0,2.55
2005-01-03,SGMOQ,5.44,635402.63,151.05,0.29,0.16,-0.01,0.8,1.19
2005-01-03,BRER,0.0,0.0,164.0,0.0,0.04,0.09,0.0,0.05
2005-01-03,PRKR,7.01,475440.22,160.26,0.21,1.11,0.57,1.34,1.75
2005-01-03,STGN^07,4.37,507987.65,170.62,0.14,0.07,-0.09,0.35,0.05
2005-01-03,AMIS^08,3.86,2911243.09,1372.83,0.04,0.12,0.0,0.87,0.32
2005-01-03,ANEN^14,2.92,731808.33,253.84,-0.05,-0.09,-0.19,-0.36,-0.41
2005-01-03,EEEE^07,4.68,1820452.7,563.69,-0.07,0.1,,0.14,0.22
2005-01-03,CHOB^22,,122017.5,,,,,,
2005-01-03,DNBD^19,0.23,246.66,0.36,-0.04,-0.06,-0.16,-0.03,-0.05
2005-01-03,SWS^15,1.85,1241232.93,376.36,-0.01,0.27,0.45,-0.38,1.95
2005-01-03,PULB^16,0.99,76040.75,107.67,-0.01,0.05,0.15,0.19,0.69
2005-01-03,ENTG,3.63,2450347.81,730.13,-0.07,0.03,-0.06,-0.34,0.09
2005-01-03,CLWA^22,10.97,1121392.48,293.52,0.27,0.34,,2.32,4.38
2005-01-03,CYTK,5.64,1004075.25,290.35,0.11,-0.27,-0.33,0.68,0.58
2005-01-03,OHBK^25,2.85,38600.6,,0.13,0.16,0.4,0.11,0.52
2005-01-03,CBN.1^06,0.24,41240.57,43.28,0.15,0.19,0.27,1.19,4.83
2005-01-03,GTPS,0.01,7816.85,19.48,0.06,-0.11,-0.19,0.25,-0.14
2005-01-03,EQU^14,3.37,3431812.06,475.13,0.05,0.28,0.42,0.82,0.92
2005-01-03,AETN,0.27,403.67,4.53,-0.04,0.18,0.18,-0.17,0.05
2005-01-03,SNV^26,1.48,14443090.8,8846.61,0.04,0.06,0.1,0.91,0.88
2005-01-03,MBND.1^13,9.61,287864.79,41.24,0.32,0.22,0.17,0.04,0.31
2005-01-03,OMTL^17,3.75,18947.58,32.89,0.0,-0.08,-0.16,0.07,0.0
2005-01-03,LIVE,7.69,503049.34,66.59,-0.2,0.26,-0.21,-0.2,-0.15
2005-01-03,KLBAY,0.0,192.93,1099.55,0.12,0.17,0.43,0.66,2.13
2005-01-03,TER,2.58,38427276.41,3314.29,-0.07,0.14,-0.18,-0.48,-0.56
2005-01-03,KBSTY^22,0.0,3375.68,4557.7,0.0,0.03,0.09,0.27,0.1
2005-01-03,CRESY,3.1,832666.04,226.44,0.02,0.26,0.27,1.28,-0.73
2005-01-03,VRTS.1^05,3.1,355354128.35,12051.81,0.23,0.49,0.58,1.74,4.48
2005-01-03,PXR.1^07,2.95,4848970.36,878.92,-0.08,-0.08,0.15,-0.82,-0.16
2005-01-03,UFMG,3.81,2911.77,6.54,0.0,0.0,0.05,-0.48,-0.24
2005-01-03,GNSS,9.29,2140920.68,218.89,0.59,0.79,0.91,3.39,1.98
2005-01-03,NGAC.1^10,2.16,6258.98,14.14,0.04,-0.04,0.0,0.05,-0.02
2005-01-03,TXT,1.25,36361950.84,10145.14,-0.02,0.11,0.26,0.5,1.25
2005-01-03,ADGF^12,3.47,36116.34,31.61,-0.06,0.24,0.06,0.02,0.08
2005-01-03,HCKT,3.36,451618.6,204.14,0.0,-0.13,-0.19,0.12,0.07
2005-01-03,GEF,2.48,4002169.98,1266.04,0.16,0.27,0.34,5.6,6.4
2005-01-03,EWVE^13,0.36,49344.5,25.24,0.04,0.08,,0.07,0.11
2005-01-03,EXTR,3.19,13430275.96,791.59,-0.08,0.37,0.24,-0.17,-0.34
2005-01-03,EDGR^12,7.0,140388.02,34.34,0.13,0.5,0.49,0.11,0.04
2005-01-03,INPC^08,4.83,6013437.94,325.71,0.11,,,0.09,
2005-01-03,AOTL^11,6.81,33922.59,324.41,-0.25,0.11,-0.47,-0.11,-1.1
2005-01-03,PRLS^15,8.41,102136.98,20.8,-0.05,0.0,0.05,-0.09,0.02
2005-01-03,TRIN.1^09,1.58,2507623.05,10273.05,-0.05,0.2,0.16,0.76,-0.53
2005-01-03,WPSL^13,1.99,1165538.7,1091.41,0.04,0.2,0.19,0.58,0.62
2005-01-03,BHBCQ,2.23,618863.93,213.48,0.04,0.0,0.13,0.43,0.09
2005-01-03,3COSB^11,0.52,26669.82,,0.21,0.25,0.29,1.51,1.36
2005-01-03,GK.2^17,2.66,2916119.38,911.35,0.04,0.06,0.08,0.79,0.38
2005-01-03,CATC^24,0.34,34828.16,,0.01,0.04,0.04,0.49,1.02
2005-01-03,FRDMQ^06,5.47,180668.56,26.77,-0.2,-0.38,-0.6,-0.13,-0.31
2005-01-03,SKO.1^05,2.73,5567017.03,550.39,0.03,0.05,0.3,0.52,-0.47
2005-01-03,MDNU^10,1.49,14671.66,6.81,-0.04,0.2,0.02,-0.17,0.23
2005-01-03,MGS.2^10,2.68,8102.4,94.56,0.09,-0.06,0.11,0.26,0.12
2005-01-03,CYBA^25,1.99,45361.53,,0.12,0.1,0.1,-0.93,3.67
2005-01-03,CSH.1^16,2.52,3842739.95,848.49,0.07,0.17,0.3,1.92,1.89
2005-01-03,CHUX^12,1.84,1900413.26,441.78,0.02,0.18,0.16,0.86,0.67
2005-01-03,GSXN^14,4.88,2565555.23,282.71,0.11,0.0,0.97,0.33,0.6
2005-01-03,MHVYF,2.12,35922.77,9264.01,0.0,-0.05,0.04,0.02,-0.05
2005-01-03,CVAL^05,0.9,83059.06,112.77,0.03,0.1,0.09,-0.17,0.95
2005-01-03,STK.1^05,1.46,23989279.27,3403.12,0.02,0.19,0.22,0.42,2.08
2005-01-03,MNTA^20,3.87,462438.02,179.27,-0.15,-0.16,-0.18,-0.58,-0.64
2005-01-03,TBUSQ^13,5.68,1305120.84,32.43,-0.07,-0.32,-0.43,0.04,-0.43
2005-01-03,TAIT,2.38,6431.98,13.38,0.03,0.16,0.06,-0.02,0.19
2005-01-03,SRLMQ^11,4.04,237929.9,34.65,-0.16,-0.28,-0.18,-0.21,-0.56
2005-01-03,CUMD^18,0.17,429.0,,0.0,-0.03,-0.04,0.06,-0.19
2005-01-03,PRRR^19,3.9,53438.16,13.49,0.11,0.1,0.17,0.11,0.14
2005-01-03,HBSI,0.24,7101.12,74.72,0.02,0.03,-0.01,0.3,1.14
2005-01-03,CALW^20,0.16,24027.41,18.84,0.06,-0.03,0.25,-0.22,-0.06
2005-01-03,NXH,4.47,116748418.81,1228.34,-0.05,0.69,0.74,-1.68,8.68
2005-01-03,DINIQ^12,0.49,14109.26,22.74,0.03,-0.09,-0.02,0.02,-0.3
2005-01-03,MTCH,2.83,138042970.07,17345.64,0.04,0.16,-0.14,1.79,1.92
2005-01-03,HNI,1.43,3707502.58,2418.34,-0.01,0.05,0.03,0.31,0.01
2005-01-03,NWN,1.46,2195131.7,925.25,-0.02,0.04,0.13,0.75,0.02
2005-01-03,BRBI.1^20,1.5,12954.06,17.64,-0.05,-0.01,-0.12,-0.17,-0.05
2005-01-03,ALO.2^08,2.89,6531308.16,893.02,-0.02,-0.16,-0.17,0.34,0.38
2005-01-03,IDXGD,4.08,4228418.12,329.34,-0.07,-0.23,-0.28,-1.64,-1.57
2005-01-03,MAPL^22,0.0,0.0,14.63,0.0,0.15,0.15,0.0,0.0
2005-01-03,BCE,1.27,6585272.26,22317.76,0.0,0.1,0.22,0.4,-0.17
2005-01-03,CGFW^06,4.03,891508.75,190.03,0.04,0.06,-0.15,0.14,0.64
2005-01-03,KEYS.1^07,3.09,1409842.9,362.86,-0.01,0.0,-0.19,1.34,0.5
2005-01-03,OPOF^25,1.24,75498.14,139.18,0.12,0.13,0.18,0.56,3.11
2005-01-03,AEHR,8.13,59223.01,30.62,0.65,0.6,0.05,1.44,0.94
2005-01-03,ID.2^11,5.96,12499385.15,426.71,0.14,0.46,0.09,0.82,1.3
2005-01-03,AOLS,4.72,29247.95,17.43,0.0,-0.28,-0.55,0.03,-0.11
2005-01-03,SHW,1.23,20969800.27,6308.31,-0.01,0.01,0.09,0.39,-0.68
2005-01-03,STSA.1^14,1.95,3659987.09,894.78,-0.03,0.08,0.24,0.14,0.06
2005-01-03,TRMK,2.15,2652557.55,1796.56,-0.04,-0.06,0.08,0.96,-0.22
2005-01-03,SSB,3.1,445467.01,269.32,-0.09,0.16,0.25,0.98,0.82
2005-01-03,HAUP,6.71,497166.88,56.35,0.21,0.81,0.22,0.6,0.74
2005-01-03,PREMF^20,1.24,9903.37,53.03,0.03,-0.03,-0.17,0.04,-0.15
2005-01-03,TGX^13,2.49,270945.47,121.7,-0.01,0.13,-0.11,-0.03,-0.1
2005-01-03,FOCL,4.89,70461.7,29.57,0.29,0.87,0.64,0.46,0.6
2005-01-03,CPPRQ^21,2.14,98130940.26,11053.8,0.06,0.17,0.14,1.06,0.62
2005-01-03,MPAC.2^13,2.95,119629.47,47.82,0.05,0.2,0.45,0.27,0.33
2005-01-03,INTZ,12.03,257251.14,15.01,0.83,0.47,0.53,-0.03,1.09
2005-01-03,EVC,2.79,2124228.28,1036.81,0.03,0.05,0.12,0.44,-0.26
2005-01-03,ATHE,3.34,193478.11,0.94,-0.05,0.1,-0.11,-0.08,-0.46
2005-01-03,DGICA,3.04,320121.67,303.72,0.09,0.22,0.17,1.51,0.99
2005-01-03,MT,3.06,12280809.92,7154.89,-0.13,0.21,1.47,0.9,-0.53
2005-01-03,ACAT.1^17,2.6,1438236.56,544.29,-0.02,-0.03,-0.04,0.51,0.26
2005-01-03,CACB^17,2.79,538992.3,337.89,-0.09,0.03,0.11,-0.36,-1.06
2005-01-03,3SSBT^06,0.0,2004.03,15.15,0.0,0.17,,-0.04,0.33
2005-01-03,BKJAY^16,0.0,35289.4,8944.78,0.01,0.12,0.13,2.3,-1.9
2005-01-03,CAKE,1.77,17195228.85,2475.46,-0.03,0.12,0.25,0.04,-0.17
2005-01-03,FNBS^07,0.06,9593.7,20.76,-0.12,0.11,0.22,-4.2,-10.95
2005-01-03,ACCL.1^14,6.48,1132040.36,201.74,0.02,0.09,-0.24,0.45,0.99
2005-01-03,NRT,1.4,209015.9,202.88,0.01,-0.02,-0.07,0.42,-0.32
2005-01-03,SWN^24,3.5,26577170.93,1837.07,-0.11,0.08,0.51,-0.08,-0.01
2005-01-03,HMNF^24,1.77,162540.92,146.37,0.01,0.2,0.25,0.39,1.71
2005-01-03,LDG^08,2.07,5537997.49,1036.63,0.0,0.07,0.17,0.39,0.35
2005-01-03,WCG^20,3.39,9844984.82,1204.75,0.03,0.7,0.62,-1.35,3.58
2005-01-03,NXL.^07,1.47,11953732.61,2776.59,0.0,0.07,0.17,0.13,1.07
2005-01-03,RMD,1.14,8074005.39,1672.56,0.0,0.07,-0.01,0.54,0.46
2005-01-03,CYH,1.51,17602735.52,2430.65,-0.01,0.02,0.04,-0.04,0.27
2005-01-03,INTX^19,3.05,952621.65,293.48,-0.07,0.12,-0.31,-0.47,-0.62
2005-01-03,BKNG,3.06,14905480.61,915.32,-0.04,0.04,-0.08,-0.03,-0.07
2005-01-03,TVINQ^09,3.72,488889.45,132.28,-0.01,-0.2,0.12,0.14,-0.2
2005-01-03,BCS,1.27,5376913.17,81840.37,0.04,0.13,0.33,1.56,2.02
2005-01-03,OPAY^13,3.91,660248.97,179.82,0.05,-0.06,0.01,0.05,0.41
2005-01-03,TIIAY,1.04,1238662.0,42133.83,0.03,0.28,0.31,0.64,2.63
2005-01-03,OHBIQ^11,4.23,1425408.61,346.48,0.04,-0.15,0.03,0.14,-0.73
2005-01-03,ZILA^09,4.02,701759.56,194.77,-0.11,0.0,-0.13,-0.33,-0.03
2005-01-03,DLGS^06,5.9,122110.79,110.17,-0.28,-0.32,-0.36,-0.62,-0.65
2005-01-03,MZIAQ^13,4.71,716584.3,121.36,0.15,0.25,0.02,0.15,0.1
2005-01-03,GGG,1.59,9652662.72,2582.08,-0.02,0.03,0.19,0.26,0.07
2005-01-03,3ABHH^08,5.18,223853.65,58.22,-0.03,0.26,0.27,-0.6,0.11
2005-01-03,SGEN^23,5.03,1189990.06,272.49,-0.13,-0.11,-0.12,-0.45,-0.19
2005-01-03,VSMD,0.17,2392.9,10.9,0.0,-0.14,-0.25,0.03,-0.37
2005-01-03,VMC,1.34,15608900.57,5592.49,0.0,0.03,0.16,0.45,2.61
2005-01-03,CAFI.^14,1.78,138262.09,117.66,0.03,0.03,0.09,0.21,0.02
2005-01-03,ITCLY^24,0.58,214434.37,1350.39,0.04,0.06,0.18,1.44,0.17
2005-01-03,FNFG^16,1.62,4045469.7,1165.54,-0.05,0.01,0.17,-0.13,-0.2
2005-01-03,AMPH.1^10,1.57,48784.22,27.01,0.01,0.0,0.08,0.19,0.18
2005-01-03,MOG.A,2.27,3179647.11,1165.75,-0.01,0.17,0.17,2.38,2.98
2005-01-03,FETLF^21,0.0,0.0,4532.74,0.03,0.22,0.48,-0.03,0.44
2005-01-03,SCRX^08,3.5,17823128.14,810.08,0.09,0.0,0.16,0.43,0.51
2005-01-03,ASTO,17.37,51.8,9.42,-0.37,0.03,0.11,-1.06,-0.17
2005-01-03,AKRXQ^20,4.18,112132.7,78.98,0.0,0.26,0.08,-0.01,-0.13
2005-01-03,BZH,2.39,78950763.04,2007.53,0.14,0.34,0.48,5.71,16.64
2005-01-03,FINB^08,3.01,656121.8,439.98,-0.04,0.11,0.2,-0.01,0.52
2005-01-03,CMRO^19,2.41,27145.07,63.13,0.05,0.35,0.23,0.08,0.27
2005-01-03,AMAT,1.92,504704235.67,28732.52,-0.04,-0.05,-0.07,-0.35,0.24
2005-01-03,AIR,3.99,2550098.26,439.15,-0.03,0.09,0.3,0.45,0.75
2005-01-03,SPXC,2.31,31572397.72,3009.96,-0.04,0.06,-0.11,-0.32,-2.04
2005-01-03,WRI^21,1.79,24686400.89,3563.49,0.01,0.19,0.27,0.84,2.06
2005-01-03,JCTC,4.36,18216.08,11.16,0.47,0.29,0.58,0.24,1.48
2005-01-03,HFFC^16,1.22,42614.03,64.69,-0.01,0.1,0.21,-0.56,0.42
2005-01-03,HTO,1.4,326700.9,332.53,-0.08,0.04,0.06,-0.53,0.41
2005-01-03,NVLNF^20,2.94,21273831.28,1119.15,0.02,-0.06,-0.14,0.35,-0.6
2005-01-03,SGHL.1^06,1.02,13521.19,52.44,-0.05,0.17,-0.14,-0.07,-0.1
2005-01-03,CERS,5.78,308425.44,65.52,0.18,0.29,0.3,0.0,0.4
2005-01-03,BESIY,3.07,52992.97,179.32,-0.02,0.09,-0.08,-0.09,0.01
2005-01-03,CYFL,0.22,7069.24,125.27,0.04,0.09,0.04,0.62,0.75
2005-01-03,CENT,2.2,3433193.54,852.64,0.04,0.24,0.14,1.71,1.56
2005-01-03,SFNT^07,3.39,10019513.79,885.84,-0.01,0.3,0.35,1.2,-0.41
2005-01-03,AORT,4.45,1095087.99,164.83,-0.06,-0.1,0.27,-0.42,0.55
2005-01-03,ESCA,3.43,105800.58,174.1,-0.12,-0.12,-0.43,-0.66,-0.51
2005-01-03,ASPM^09,3.12,4755901.13,501.38,-0.05,0.3,0.35,1.01,2.42
2005-01-03,FALC,3.13,3246082.2,451.09,0.13,0.19,0.27,0.71,1.18
2005-01-03,TSN,2.32,19029484.53,6495.2,0.08,0.1,-0.14,0.88,0.9
2005-01-03,TLG.1^07,6.69,7273.61,19.78,-0.11,0.79,0.6,-0.04,-0.08
2005-01-03,ATTU^19,3.57,80954.55,38.9,0.14,-0.03,0.0,0.01,0.02
2005-01-03,GANS^21,3.52,122370.05,31.54,0.26,0.49,1.17,0.07,0.28
2005-01-03,RESP.^08,1.78,9255492.07,1912.19,-0.03,0.04,-0.07,-0.34,-0.88
2005-01-03,VLGEA,1.94,38442.01,116.93,-0.08,0.12,0.15,-0.75,-0.88
2005-01-03,TBWC^07,3.81,19725.28,32.34,0.17,0.11,-0.21,0.55,0.41
2005-01-03,FSTF,1.77,717469.25,44.26,,,,,
2005-01-03,FBNW^06,1.47,101098.02,82.03,-0.02,0.0,0.05,-0.1,-0.87
2005-01-03,FRBKQ,1.32,106753.14,111.09,0.01,0.17,0.31,0.11,0.12
2005-01-03,NSFC^18,2.11,68064.39,133.27,0.07,0.1,0.15,1.05,2.03
2005-01-03,LOJN^16,2.7,1314974.21,188.63,0.08,0.1,0.28,0.46,0.05
2005-01-03,UFPT,4.71,21047.63,17.55,0.1,-0.06,0.14,0.19,0.04
2005-01-03,WCRXY^05,1.36,1327085.83,3066.1,-0.01,0.11,0.4,-0.17,1.83
2005-01-03,FRT,1.29,8050076.29,2681.06,0.01,0.16,0.24,0.17,2.25
2005-01-03,SUPX.1^14,3.13,988095.85,281.54,-0.1,0.06,0.35,-0.43,-0.59
2005-01-03,DDXSQ^20,3.39,7572438.17,435.98,0.0,0.26,0.17,-0.23,0.39
2005-01-03,AWHL,5.67,1762833.08,126.22,0.32,-0.03,-0.02,0.13,0.75
2005-01-03,DJCO,0.8,7032.69,52.14,0.04,0.09,0.1,-0.06,1.32
2005-01-03,MRAB^20,0.0,0.0,,-0.18,-0.18,-0.18,-0.97,-0.85
2005-01-03,LHO^18,1.72,3867168.19,895.0,0.0,0.09,0.23,0.06,0.58
2005-01-03,FLXT,5.59,75819.18,32.9,-0.21,0.0,-0.04,-0.03,0.1
2005-01-03,3ESHQE^07,8.6,148210.74,35.88,-0.11,0.16,0.4,0.03,0.01
2005-01-03,AF^17,1.04,10673577.84,2996.16,-0.06,0.1,0.11,-0.3,-0.36
2005-01-03,AKSY^25,5.4,410242.03,165.82,-0.15,0.03,-0.1,-0.24,-0.37
2005-01-03,CPE^24,2.55,1123553.76,254.32,-0.03,0.04,-0.05,0.31,0.92
2005-01-03,SOCB^16,1.85,81922.06,76.95,-0.03,0.01,0.2,-0.3,-0.72
2005-01-03,AXS,1.45,8662580.47,4173.48,0.04,0.07,-0.01,0.89,0.87
2005-01-03,AJSB^19,0.0,14351.42,54.42,-0.03,0.0,0.12,-0.25,-0.05
2005-01-03,SMRTQ^21,2.29,4374907.76,724.96,0.02,0.07,0.01,0.12,-0.42
2005-01-03,FORM,2.86,12770909.76,1044.43,-0.01,0.32,0.31,0.64,1.12
2005-01-03,FLS,2.41,6416672.58,1509.88,0.05,0.09,0.09,1.19,2.1
2005-01-03,LM^20,1.7,44240571.13,7382.11,0.03,0.31,0.2,1.28,4.63
2005-01-03,AMPB^05,1.39,50035.6,31.69,0.0,0.12,0.29,-0.01,0.31
2005-01-03,GTN,2.78,2120641.83,772.26,-0.03,0.21,0.13,0.18,1.25
2005-01-03,LGN.2^10,3.33,762541.43,302.15,0.12,0.2,0.13,1.37,0.69
2005-01-03,IDN,4.91,165668.87,46.25,0.19,-0.15,-0.21,0.15,0.44
2005-01-03,NGI^07,2.86,377458.89,59.26,0.13,0.08,0.22,0.13,0.34
2005-01-03,FCCO,1.39,102593.17,32.28,0.0,0.06,-0.1,0.06,-0.36
2005-01-03,NCAL^18,0.0,2220.2,28.53,0.03,0.03,0.21,0.23,0.64
2005-01-03,CPC.2^07,2.7,1525378.91,554.23,-0.06,0.08,-0.25,-0.21,0.12
2005-01-03,ABGX^06,2.98,15892516.26,918.8,-0.03,0.0,-0.05,0.0,0.29
2005-01-03,STTSY.^08,2.95,3421085.16,1191.87,0.11,-0.07,-0.19,0.11,0.36
2005-01-03,FCFC^13,2.62,209988.15,113.26,0.11,0.1,0.28,0.72,0.31
2005-01-03,ADRI^06,0.0,682.87,,0.0,0.01,-0.06,0.0,-0.61
2005-01-03,TEVA,0.0,295.0,18130.7,0.15,-0.09,-0.09,1.93,0.96
2005-01-03,LEND.1^07,2.74,24059335.32,1051.31,0.09,0.27,0.83,2.3,8.49
2005-01-03,OPLK^14,4.82,968625.51,291.79,-0.09,0.09,0.06,-0.02,-0.13
2005-01-03,LVIDF^05,0.0,3096.83,289.92,0.02,-0.02,0.08,0.23,-0.63
2005-01-03,MBRKQ^11,8.11,370087.16,86.68,0.5,-0.55,-0.49,0.34,0.85
2005-01-03,AGIL.1^07,3.32,2518718.09,431.15,-0.06,-0.02,0.01,-0.39,-0.33
2005-01-03,CRAI,2.54,4154193.79,455.29,0.02,0.19,0.45,1.4,2.88
2005-01-03,DLR,2.76,2395552.14,269.4,0.05,,,0.57,0.75
2005-01-03,GSBX,0.0,1666.67,,0.22,0.22,0.25,0.9,1.65
2005-01-03,ENCY^08,3.6,8003473.39,572.76,-0.13,0.06,0.2,-0.99,0.42
2005-01-03,CSKEQ^11,2.06,1661934.76,529.97,-0.01,0.09,0.05,0.77,0.98
2005-01-03,AXE^20,1.92,7120480.95,1337.57,-0.06,-0.02,0.07,-0.58,-1.51
2005-01-03,EVST^07,18.18,1823835.42,26.79,1.08,1.32,1.4,3.34,2.29
2005-01-03,INRD^24,5.36,18243.62,9.3,-0.23,0.77,-0.14,-0.08,0.25
2005-01-03,BRTHY,0.0,978.23,2347.77,0.04,0.0,-0.07,2.65,0.19
2005-01-03,NEBS^12,0.62,38910.22,46.28,0.02,0.13,0.05,-0.06,0.6
2005-01-03,MLAB,1.07,18604.95,39.36,0.12,0.11,0.35,0.94,-0.34
2005-01-03,LMT,1.75,150109126.27,24590.68,-0.12,-0.04,0.06,-2.79,-0.42
2005-01-03,PPL,1.12,43732216.87,10072.22,0.03,0.12,0.17,2.17,0.09
2005-01-03,CNVR.^11,6.01,299888.23,175.1,-0.01,0.17,0.8,-0.11,0.11
2005-01-03,CORV^20,5.59,1606073.32,303.84,0.32,0.54,0.32,1.54,0.82
2005-01-03,PTTL,11.17,32113.1,45.22,0.33,0.26,-0.02,0.04,0.21
2005-01-03,SPNC^17,4.95,362892.58,142.29,0.08,0.14,0.08,0.39,0.63
2005-01-03,TTEC,3.2,1808451.26,723.58,-0.04,-0.01,0.16,0.26,-0.25
2005-01-03,THRM,7.08,175483.71,54.95,0.17,0.06,-0.29,0.42,0.03
2005-01-03,ACNB,0.19,45454.03,140.79,0.01,0.02,0.07,0.08,0.55
2005-01-03,BLT^16,2.47,5533996.44,780.4,-0.04,0.27,0.42,0.41,0.56
2005-01-03,BRKR,5.91,909666.94,360.51,-0.22,0.14,-0.19,-0.13,0.23
2005-01-03,HSR.1^09,4.5,141061.8,39.76,0.04,0.7,0.74,0.36,0.67
2005-01-03,DEMO,3.71,36474.1,31.02,-0.03,0.27,0.58,-0.04,0.03
2005-01-03,CPT,1.19,11023949.81,2037.28,0.04,0.09,0.12,0.87,2.7
2005-01-03,GHL^23,3.21,815508.3,882.52,0.02,0.15,0.34,1.25,2.21
2005-01-03,GDLN^07,4.78,52037.81,30.12,0.17,-0.14,-0.33,-0.16,0.06
2005-01-03,PFOH^22,0.73,11125.63,71.02,0.03,-0.01,0.21,0.44,0.63
2005-01-03,WC^05,1.68,9196802.16,4485.87,0.06,0.38,0.29,1.82,4.69
2005-01-03,DRD,4.49,4657682.14,361.41,-0.12,-0.31,-0.44,-0.08,-0.19
2005-01-03,NSHA^09,1.45,90893.67,70.33,0.1,0.04,0.21,0.6,0.38
