date,ticker,adr14,adv30,mktcap,ret_1m,sma10_rising_diff,sma20_rising_diff,qualifies_1m
2012-03-27,KERX^18,5.81,14427447.32,352.98,0.54,0.59,1.01,True
2012-03-27,MCPIQ^16,5.59,129341302.8,2510.17,0.24,3.21,0.41,True
2012-03-27,QIHU^16,5.09,43703336.12,1813.73,0.33,1.81,4.96,True
2012-03-27,RADCQ^24,5.84,23788708.5,1608.14,0.18,0.19,0.26,True
2012-03-27,RDN,5.35,23718523.95,588.74,0.26,0.68,0.61,True
2012-03-27,SHLDQ^22,5.0,128781128.05,7670.16,0.09,2.14,24.52,True
2012-03-27,TUDO^12,8.43,18743163.49,870.06,1.13,16.23,12.14,True
2012-03-27,USG.1^19,5.08,57926082.59,1902.24,0.41,3.47,1.84,True
2012-03-27,VELTF^18,5.57,10657841.24,800.19,0.28,2.63,1.79,True
2012-03-28,AFFY,7.75,21821981.33,479.54,0.23,1.83,1.28,True
2012-03-28,AMRN,8.76,57362597.4,1593.08,0.25,3.55,0.65,True
2012-03-28,ARNA^22,6.14,25015440.59,352.08,0.5,0.52,0.13,True
2012-03-28,CALL^18,7.51,10099658.05,539.3,0.26,1.82,5.96,True
2012-03-28,DANG^16,5.76,15909319.91,382.25,0.24,0.79,0.2,True
2012-03-28,EGY,5.11,10010666.36,539.2,0.23,1.23,1.0,True
2012-03-28,FRANQ^21,5.17,13256999.19,1412.44,0.29,6.61,5.06,True
2012-03-28,GLUU^21,5.34,10861668.27,309.18,0.26,0.26,0.13,True
2012-03-28,INVN.2^17,8.81,38926527.76,1700.83,0.17,3.44,1.42,True
2012-03-28,JVA,11.21,12364659.73,81.74,0.38,3.26,2.68,True
2012-03-28,KERX^18,5.94,14648666.6,352.98,0.55,0.59,1.09,True
2012-03-28,MCPIQ^16,5.94,132535357.77,2510.17,0.21,2.83,1.06,True
2012-03-28,QIHU^16,5.22,44802153.18,1813.73,0.3,1.85,5.01,True
2012-03-28,TUDO^12,9.19,18985273.21,870.06,1.03,12.93,12.78,True
2012-03-28,USG.1^19,5.46,59194314.08,1902.24,0.26,3.58,1.95,True
2012-03-28,VELTF^18,5.74,11023004.95,800.19,0.32,2.45,1.92,True
2012-03-29,AFFY,8.17,22373269.22,479.54,0.21,1.87,1.3,True
2012-03-29,AMRN,8.72,58540081.46,1593.08,0.27,3.77,0.78,True
2012-03-29,ARNA^22,6.98,27306653.52,352.08,0.63,0.65,0.2,True
2012-03-29,CALL^18,7.3,10254550.94,539.3,0.17,1.45,5.81,True
2012-03-29,FRANQ^21,5.13,13461005.01,1412.44,0.34,6.08,5.38,True
2012-03-29,GLUU^21,6.02,11261094.37,309.18,0.22,0.36,0.15,True
2012-03-29,INVN.2^17,8.92,39887635.09,1700.83,0.23,2.78,1.64,True
2012-03-29,JVA,10.16,12603985.42,81.74,0.48,2.53,2.87,True
2012-03-29,KERX^18,5.76,14690884.22,352.98,0.47,0.6,1.15,True
2012-03-29,MCPIQ^16,5.44,140697700.84,2510.17,0.33,3.01,1.76,True
2012-03-29,PWRD.1^15,5.34,19538221.81,655.23,0.27,4.26,2.08,True
2012-03-29,QIHU^16,5.15,45568623.14,1813.73,0.26,1.98,5.08,True
2012-03-29,RDN,5.43,23365491.97,588.74,0.16,0.59,0.58,True
2012-03-29,TUDO^12,9.27,19279535.13,870.06,0.82,9.42,13.68,True
2012-03-29,USG.1^19,5.43,59202676.38,1902.24,0.24,3.31,2.07,True
2012-03-29,VELTF^18,6.1,11955276.06,800.19,0.36,2.23,2.06,True
2012-03-30,AFFY,9.23,23100756.88,479.54,0.15,1.88,1.33,True
2012-03-30,AMRN,8.77,58693821.34,1593.08,0.4,3.59,0.99,True
2012-03-30,ARNA^22,7.34,28630398.1,352.08,0.7,0.78,0.27,True
2012-03-30,DANG^16,5.72,16753296.3,382.25,0.22,0.67,0.33,True
2012-03-30,FRANQ^21,5.12,13183877.13,1412.44,0.37,5.38,5.82,True
2012-03-30,GLUU^21,6.16,11715860.0,309.18,0.22,0.47,0.16,True
2012-03-30,INVN.2^17,9.23,42377129.76,1700.83,0.15,2.09,1.84,True
2012-03-30,JVA,9.14,12652622.24,81.74,0.43,1.68,3.07,True
2012-03-30,KERX^18,5.53,15009608.15,352.98,0.48,0.57,1.21,True
2012-03-30,MCPIQ^16,5.32,143349202.7,2510.17,0.36,3.08,2.46,True
2012-03-30,OSGIQ^14,7.12,11859538.86,56.66,0.42,2.36,0.07,True
2012-03-30,PWRD.1^15,5.39,20054711.21,655.23,0.32,3.93,2.21,True
2012-03-30,QIHU^16,5.15,46987013.88,1813.73,0.15,2.15,5.03,True
2012-03-30,TUDO^12,8.36,19812287.36,870.06,0.76,6.12,14.58,True
2012-03-30,USG.1^19,5.67,59362132.9,1902.24,0.2,2.98,2.22,True
2012-03-30,VELTF^18,5.62,12186617.65,800.19,0.36,1.92,2.18,True
2012-04-02,AFFY,9.44,23868523.21,419.51,0.15,1.78,1.4,True
2012-04-02,AMRN,9.41,58669677.18,1537.4,0.28,3.3,1.22,True
2012-04-02,ARNA^22,7.6,29540299.27,449.24,0.68,0.91,0.34,True
2012-04-02,CLNE,5.73,65095333.95,1818.02,0.08,2.05,3.71,True
2012-04-02,DANG^16,5.68,19724950.54,429.43,0.29,0.74,0.48,True
2012-04-02,GLUU^21,5.77,12205197.06,309.18,0.26,0.59,0.22,True
2012-04-02,INVN.2^17,8.93,43315625.63,1437.88,0.19,1.39,2.13,True
2012-04-02,JVA,8.65,12967658.53,72.14,0.36,0.89,3.28,True
2012-04-02,OSGIQ^14,7.36,12057107.22,64.13,0.37,1.83,0.5,True
2012-04-02,PWRD.1^15,5.56,20487270.0,651.21,0.3,3.45,2.41,True
2012-04-02,QIHU^16,5.01,47449234.05,1783.1,0.17,2.36,5.04,True
2012-04-02,RDN,5.42,23321648.69,579.42,0.18,0.47,0.59,True
2012-04-02,TNK,5.37,10032080.62,375.59,0.38,0.87,0.77,True
2012-04-02,TUDO^12,6.81,20068236.17,771.56,1.36,3.52,15.72,True
2012-04-02,USG.1^19,5.43,60030590.01,1811.66,0.2,2.68,2.4,True
2012-04-02,VELTF^18,5.44,12381980.04,837.27,0.32,1.61,2.34,True
2012-04-03,AFFY,9.74,23980846.67,419.51,0.12,1.47,1.47,True
2012-04-03,AMRN,8.68,62111844.68,1537.4,0.41,2.76,1.51,True
2012-04-03,ARNA^22,7.87,29810568.73,449.24,0.69,1.01,0.42,True
2012-04-03,CLNE,5.73,66060212.38,1818.02,0.05,1.51,3.61,True
2012-04-03,DANG^16,5.95,20575847.25,429.43,0.27,0.82,0.63,True
2012-04-03,GLUU^21,6.18,12485934.36,309.18,0.15,0.68,0.27,True
2012-04-03,INVN.2^17,9.08,44284797.02,1437.88,0.16,0.67,2.42,True
2012-04-03,JVA,8.41,13086341.88,72.14,0.31,0.1,3.48,True
2012-04-03,OSGIQ^14,8.24,11983832.76,64.13,0.34,1.52,0.92,True
2012-04-03,PWRD.1^15,5.6,18523415.54,651.21,0.29,2.46,2.38,True
2012-04-03,QIHU^16,5.69,53145570.69,1783.1,0.09,2.35,5.01,True
2012-04-03,RDN,5.25,22583310.46,579.42,0.2,0.35,0.61,True
2012-04-03,TNK,5.54,10060493.91,375.59,0.36,0.91,0.86,True
2012-04-03,TUDO^12,6.54,20220524.82,771.56,1.37,1.0,16.89,True
2012-04-03,USG.1^19,5.58,60343239.5,1811.66,0.2,2.25,2.7,True
2012-04-03,VELTF^18,5.43,12539445.8,837.27,0.25,1.28,2.54,True
2012-04-04,AFFY,10.24,24143039.81,419.51,0.08,1.2,1.52,True
2012-04-04,AMRN,8.79,63632017.19,1537.4,0.41,2.18,1.71,True
2012-04-04,ARNA^22,7.99,29599252.53,449.24,0.69,1.08,0.5,True
2012-04-04,DANG^16,5.94,22302532.72,429.43,0.46,0.89,0.81,True
2012-04-04,GDPMQ^16,5.3,21875723.33,691.92,0.07,0.16,1.6,True
2012-04-04,GLUU^21,6.41,12796961.95,309.18,0.25,0.73,0.32,True
2012-04-04,OSGIQ^14,7.73,11951668.18,64.13,0.35,1.19,1.28,True
2012-04-04,PWRD.1^15,6.07,19125656.1,651.21,0.28,1.93,2.6,True
2012-04-04,QIHU^16,5.48,52778638.84,1783.1,0.09,2.12,4.83,True
2012-04-04,RDN,5.22,22004264.64,579.42,0.16,0.21,0.61,True
2012-04-04,REEMF,6.07,11149835.72,129.29,0.14,0.22,0.03,True
2012-04-04,TNGO^17,5.48,12628456.34,623.6,0.03,0.93,0.8,True
2012-04-04,TNK,5.44,10086377.2,375.59,0.35,0.93,0.94,True
2012-04-04,USG.1^19,5.08,61641494.75,1811.66,0.19,1.43,2.95,True
